make,year,fuel,hp,cylinders,transmission,wd,doors,size,style,highway mpg,city mpg,popularity,msrp,is_factory tuner,is_hybrid,is_luxury,is_performance,is_flex fuel,is_crossover,is_hatchback,is_diesel,is_exotic,is_high-performance
acura,0,regular unleaded,230.0,3,MANUAL,front wheel drive,2.0,Midsize,coupe,23.0,15,204,2042,False,False,True,True,False,False,False,False,False,False
acura,0,regular unleaded,200.0,3,MANUAL,front wheel drive,4.0,Midsize,sedan,23.0,16,204,2000,False,False,True,False,False,False,False,False,False,False
acura,0,regular unleaded,230.0,3,MANUAL,front wheel drive,2.0,Midsize,coupe,23.0,15,204,2000,False,False,True,True,False,False,False,False,False,False
acura,0,regular unleaded,230.0,3,MANUAL,front wheel drive,2.0,Midsize,coupe,24.0,16,204,2181,False,False,True,True,False,False,False,False,False,False
acura,0,regular unleaded,200.0,3,MANUAL,front wheel drive,4.0,Midsize,sedan,23.0,16,204,2028,False,False,True,False,False,False,False,False,False,False
acura,0,regular unleaded,200.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,22.0,17,204,2063,False,False,True,False,False,False,False,False,False,False
acura,0,regular unleaded,230.0,3,MANUAL,front wheel drive,4.0,Midsize,sedan,24.0,16,204,2066,False,False,True,True,False,False,False,False,False,False
acura,0,regular unleaded,230.0,3,MANUAL,front wheel drive,2.0,Midsize,coupe,24.0,16,204,2384,False,False,True,True,False,False,False,False,False,False
acura,1,regular unleaded,200.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,22.0,17,204,2356,False,False,True,False,False,False,False,False,False,False
acura,1,regular unleaded,230.0,3,MANUAL,front wheel drive,2.0,Midsize,coupe,24.0,16,204,2506,False,False,True,True,False,False,False,False,False,False
acura,1,regular unleaded,230.0,3,MANUAL,front wheel drive,2.0,Midsize,coupe,24.0,16,204,2265,False,False,True,True,False,False,False,False,False,False
acura,1,regular unleaded,200.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,22.0,17,204,2144,False,False,True,False,False,False,False,False,False,False
acura,1,regular unleaded,200.0,3,MANUAL,front wheel drive,4.0,Midsize,sedan,23.0,16,204,2135,False,False,True,False,False,False,False,False,False,False
acura,1,regular unleaded,230.0,3,MANUAL,front wheel drive,4.0,Midsize,sedan,24.0,16,204,2066,False,False,True,True,False,False,False,False,False,False
maserati,5,premium unleaded (required),424.0,3,AUTOMATIC,all wheel drive,4.0,Large,suv,19.0,14,238,83000,False,False,True,True,False,True,False,False,True,True
maserati,5,premium unleaded (required),345.0,3,AUTOMATIC,all wheel drive,4.0,Large,suv,20.0,14,238,72000,False,False,True,True,False,True,False,False,True,False
lexus,4,premium unleaded (required),552.0,5,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,coupe,16.0,11,454,375000,False,False,True,True,False,False,False,False,True,True
chrysler,1,regular unleaded,253.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,24.0,16,1013,2000,False,False,False,True,False,False,False,False,False,False
chrysler,2,regular unleaded,253.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,24.0,16,1013,2087,False,False,False,True,False,False,False,False,False,False
chrysler,2,premium unleaded (required),253.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,24.0,16,1013,28680,False,False,False,True,False,False,False,False,False,False
land rover,4,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,36400,False,False,True,False,False,True,False,False,False,False
land rover,4,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,41500,False,False,True,False,False,True,False,False,False,False
land rover,4,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,38900,False,False,True,False,False,True,False,False,False,False
land rover,4,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,36600,False,False,True,False,False,True,False,False,False,False
land rover,4,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,39100,False,False,True,False,False,True,False,False,False,False
land rover,4,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,41700,False,False,True,False,False,True,False,False,False,False
land rover,5,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,36600,False,False,True,False,False,True,False,False,False,False
land rover,5,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,39100,False,False,True,False,False,True,False,False,False,False
land rover,5,premium unleaded (recommended),240.0,1,AUTOMATIC,all wheel drive,4.0,Compact,suv,24.0,17,258,41700,False,False,True,False,False,True,False,False,False,False
land rover,3,premium unleaded (required),300.0,4,AUTOMATIC,four wheel drive,4.0,Midsize,suv,17.0,12,258,48525,False,False,True,False,False,False,False,False,False,False
land rover,3,premium unleaded (required),300.0,4,AUTOMATIC,four wheel drive,4.0,Midsize,suv,17.0,12,258,54025,False,False,True,False,False,False,False,False,False,False
land rover,3,premium unleaded (required),300.0,4,AUTOMATIC,four wheel drive,4.0,Midsize,suv,17.0,12,258,45975,False,False,True,False,False,False,False,False,False,False
land rover,4,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,14,258,49700,False,False,True,False,False,False,False,False,False,False
land rover,4,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,14,258,59900,False,False,True,False,False,False,False,False,False,False
land rover,4,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,14,258,54600,False,False,True,False,False,False,False,False,False,False
land rover,4,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,14,258,69279,False,False,True,False,False,False,False,False,False,False
land rover,5,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,14,258,60600,False,False,True,False,False,False,False,False,False,False
land rover,5,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,14,258,50400,False,False,True,False,False,False,False,False,False,False
land rover,5,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,14,258,55300,False,False,True,False,False,False,False,False,False,False
land rover,5,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,15,258,50400,False,False,True,False,False,False,False,False,False,False
land rover,5,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,15,258,55300,False,False,True,False,False,False,False,False,False,False
land rover,5,premium unleaded (required),340.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,19.0,15,258,60600,False,False,True,False,False,False,False,False,False,False
lexus,1,regular unleaded,290.0,4,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,23.0,17,454,4207,False,False,True,False,False,False,False,False,False,False
lexus,1,regular unleaded,290.0,4,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,23.0,16,454,4556,False,False,True,False,False,False,False,False,False,False
lexus,2,regular unleaded,290.0,4,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,23.0,16,454,5035,False,False,True,False,False,False,False,False,False,False
lexus,2,premium unleaded (required),290.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,23.0,16,454,55375,False,False,True,True,False,False,False,False,False,False
lexus,3,premium unleaded (required),290.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,23.0,16,454,56225,False,False,True,True,False,False,False,False,False,False
lexus,3,premium unleaded (required),278.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,23.0,16,454,56525,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),360.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,16,454,82305,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),386.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,24.0,16,454,84500,False,False,True,True,False,False,False,False,False,True
lexus,5,premium unleaded (required),386.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,24.0,16,454,78820,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),386.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,24.0,16,454,72520,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),360.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,16,454,75465,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),360.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,16,454,87500,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),360.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,16,454,75465,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),386.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,24.0,16,454,78820,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),386.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,24.0,16,454,72520,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),360.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,16,454,82305,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),359.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,16,454,82305,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),386.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,24.0,16,454,72520,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),386.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,24.0,16,454,78820,False,False,True,True,False,False,False,False,False,False
lexus,5,premium unleaded (required),359.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,16,454,75465,False,False,True,True,False,False,False,False,False,False
lexus,4,premium unleaded (required),438.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,19,454,120060,False,True,True,True,False,False,False,False,False,True
lexus,5,premium unleaded (required),438.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,19,454,120440,False,True,True,True,False,False,False,False,False,True
lexus,5,premium unleaded (required),438.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,19,454,120440,False,True,True,True,False,False,False,False,False,True
lincoln,2,premium unleaded (required),232.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,24.0,17,61,36770,False,False,True,True,False,False,False,False,False,False
lincoln,2,premium unleaded (required),280.0,4,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,23.0,15,61,43370,False,False,True,True,False,False,False,False,False,False
lincoln,2,premium unleaded (required),232.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,24.0,17,61,36140,False,False,True,True,False,False,False,False,False,False
lincoln,2,premium unleaded (required),280.0,4,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,23.0,15,61,39970,False,False,True,True,False,False,False,False,False,False
lincoln,2,premium unleaded (required),232.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,24.0,17,61,32370,False,False,True,True,False,False,False,False,False,False
lincoln,3,premium unleaded (required),280.0,4,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,22.0,16,61,43590,False,False,True,True,False,False,False,False,False,False
lincoln,3,premium unleaded (required),232.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,24.0,17,61,32640,False,False,True,True,False,False,False,False,False,False
lincoln,3,premium unleaded (required),232.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,24.0,17,61,36360,False,False,True,True,False,False,False,False,False,False
lincoln,3,premium unleaded (required),232.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,24.0,17,61,36990,False,False,True,True,False,False,False,False,False,False
lincoln,3,premium unleaded (required),280.0,4,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,22.0,16,61,40190,False,False,True,True,False,False,False,False,False,False
lincoln,3,regular unleaded,280.0,4,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,23.0,16,61,39285,False,False,True,False,False,False,False,False,False,False
buick,3,premium unleaded (recommended),292.0,4,AUTOMATIC,front wheel drive,4.0,Large,sedan,22.0,15,155,40205,True,False,False,True,False,False,False,False,False,False
buick,3,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,32520,False,False,False,False,True,False,False,False,False,False
buick,3,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,29265,False,False,False,False,True,False,False,False,False,False
buick,3,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,35770,False,False,False,False,True,False,False,False,False,False
buick,3,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,33120,False,False,False,False,True,False,False,False,False,False
buick,3,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,35270,False,False,False,False,True,False,False,False,False,False
buick,3,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,30770,False,False,False,False,True,False,False,False,False,False
buick,3,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,34670,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,35730,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,30930,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,34830,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,33230,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,32730,False,False,False,False,True,False,False,False,False,False
buick,4,premium unleaded (recommended),292.0,4,AUTOMATIC,front wheel drive,4.0,Large,sedan,22.0,15,155,42515,False,False,False,True,False,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,29230,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,35625,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,26.0,17,155,36230,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,27.0,17,155,29730,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,27.0,17,155,35675,False,False,False,False,True,False,False,False,False,False
buick,4,flex-fuel (unleaded/e85),227.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,27.0,17,155,33130,False,False,False,False,True,False,False,False,False,False
buick,4,premium unleaded (recommended),292.0,4,AUTOMATIC,front wheel drive,4.0,Large,sedan,23.0,15,155,44460,False,False,False,True,False,False,False,False,False,False
lexus,1,regular unleaded,212.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,14.0,12,454,3667,False,False,True,False,False,False,False,False,False,False
lexus,1,regular unleaded,212.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,14.0,12,454,4282,False,False,True,False,False,False,False,False,False,False
lexus,3,regular unleaded,235.0,4,AUTOMATIC,four wheel drive,4.0,Midsize,suv,16.0,12,454,65225,False,False,True,False,False,False,False,False,False,False
lexus,3,regular unleaded,275.0,4,AUTOMATIC,four wheel drive,4.0,Midsize,suv,15.0,12,454,67395,False,False,True,False,False,False,False,False,False,False
lexus,3,regular unleaded,268.0,4,AUTOMATIC,four wheel drive,4.0,Midsize,suv,15.0,12,454,67395,False,False,True,False,False,False,False,False,False,False
lexus,5,premium unleaded (recommended),383.0,4,AUTOMATIC,four wheel drive,4.0,Midsize,suv,17.0,12,454,83180,False,False,True,False,False,False,False,False,False,False
lexus,5,premium unleaded (recommended),383.0,4,AUTOMATIC,four wheel drive,4.0,Large,suv,18.0,13,454,88880,False,False,True,False,False,False,False,False,False,False
lexus,5,premium unleaded (recommended),383.0,4,AUTOMATIC,four wheel drive,4.0,Large,suv,18.0,13,454,89380,False,False,True,False,False,False,False,False,False,False
mercedes-benz,4,diesel,240.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,28.0,20,617,51270,False,False,True,False,False,True,False,True,False,False
